GRIN_Accession,observation_value
PI567756B,IV
PI567762A,IV
PI567762B,IV
PI567762C,IV
PI567765B,IV
PI567765C,IV
PI567765D,IV
PI567767A,IV
PI567767B,IV
PI567767C,IV
PI567767D,IV
PI567770C,IV
PI567771C,IV
PI567771D,IV
PI567771E,IV
PI567775B,IV
PI567779A,IV
PI567779B,IV
PI567780A,IV
PI567780B,IV
PI567516B,IV
PI567174C,IV
PI567175D,IV
PI567201C,IV
PI567201A,IV
PI567201D,IV
PI567201B,IV
PI567270A,IV
PI567272A,IV
PI567272B,IV
PI567273A,IV
PI567273B,IV
PI567279B,IV
PI567279A,IV
PI567281B,IV
PI567289A,IV
PI567289B,IV
PI567189A,IV
PI574476A,IV
PI574476B,IV
PI572265D,IV
PI567738A,IV
PI578473B,IV
PI578477A,IV
PI578477B,IV
PI578477C,IV
PI578478A,IV
PI592548,IV
PI592557,IV
PI593256,IV
PI592929,IV
PI592937,IV
PI592939,IV
PI592940,IV
PI592946,IV
PI592947,IV
PI592948,IV
PI592949,IV
PI592951,IV
PI592953,IV
PI592980,IV
PI594010,IV
PI594011,IV
PI594018,IV
PI594019,IV
PI594020,IV
PI594022,IV
PI593654,IV
PI594146,IV
PI594160,IV
PI594164,IV
PI594188,IV
PI594208,IV
PI594235,IV
PI594238,IV
PI594250,IV
PI594255,IV
PI594283,IV
PI594286,IV
PI594288,IV
PI594289,IV
PI594295,IV
PI594308,IV
PI594901,IV
PI594393,IV
PI594395,IV
PI594440,IV
PI594441,IV
PI594443,IV
PI594446,IV
PI594476,IV
PI594478,IV
PI594479,IV
PI594481,IV
PI594482,IV
PI594483,IV
PI594484,IV
PI594488,IV
PI594489,IV
PI594496,IV
PI594507,IV
PI594576,IV
PI594578,IV
PI594580,IV
PI594581,IV
PI594582,IV
PI594583,IV
PI594584,IV
PI594587,IV
PI594593,IV
PI594599,IV
PI594600,IV
PI594601,IV
PI594626,IV
PI594628,IV
PI594632,IV
PI594633,IV
PI594634,IV
PI594637,IV
PI594646,IV
PI594649,IV
PI594664,IV
PI594676,IV
PI594684,IV
PI594686,IV
PI594687,IV
PI594691,IV
PI594692,IV
PI594694,IV
PI594695,IV
PI594710,IV
PI594712,IV
PI594713,IV
PI594777,IV
PI594779,IV
PI594780,IV
PI594791,IV
PI594795,IV
PI594798,IV
PI594800,IV
PI594804,IV
PI594819,IV
PI594823,IV
PI594845,IV
PI594853,IV
PI594859,IV
PI594872,IV
PI594873,IV
PI594883,IV
PI594886,IV
PI594889,IV
PI594403,IV
PI594406,IV
PI594410,IV
PI594411,IV
PI594412,IV
PI594413,IV
PI594419,IV
PI594420,IV
PI594604,IV
PI594606,IV
PI594607,IV
PI594609,IV
PI594611,IV
PI594612,IV
PI594615,IV
PI594619,IV
PI594620,IV
PI594621,IV
PI594624,IV
PI594625,IV
PI594452,IV
PI594453,IV
PI594459,IV
PI594462,IV
PI594465,IV
PI595081,IV
PI587608A,IV
PI587620C,IV
PI587674A,IV
PI587716B,IV
PI587976D,IV
PI587979B,IV
PI587980A,IV
PI587983B,IV
PI587987A,IV
PI587989A,IV
PI587998B,IV
PI587999B,IV
PI588010B,IV
PI588015A,IV
PI588015C,IV
PI588026A,IV
PI588027A,IV
PI588033C,IV
PI588052A,IV
PI587607A,IV
PI587984B,IV
PI587607B,IV
PI587979A,IV
PI587998A,IV
PI587575A,IV
PI587606A,IV
PI587716A,IV
PI587968B,IV
PI587980C,IV
PI587989B,IV
PI587999C,IV
PI588026B,IV
PI588033B,IV
PI587588A,IV
PI587600A,IV
PI587982B,IV
PI587987C,IV
PI587998E,IV
PI587999A,IV
PI587999D,IV
PI588008C,IV
PI588010A,IV
PI588015B,IV
PI588026C,IV
PI588027B,IV
PI588033A,IV
PI588033D,IV
PI588052B,IV
PI587983A,IV
PI587998C,IV
PI587976A,IV
PI587985A,IV
PI587620B,IV
PI587620A,IV
PI587998D,IV
PI588008B,IV
PI587976B,IV
PI595363,IV
PI567344A,IV
PI578494A,IV
PI597382,IV
PI597384,IV
PI597474,IV
PI597477,IV
PI597479,IV
PI597481,IV
PI597483,IV
PI597484,IV
PI597485,IV
PI597486,IV
PI598222,IV
PI602403,IV
PI602501,IV
PI602991,IV
PI602992,IV
PI602993,IV
PI603155,IV
PI603156,IV
PI603157,IV
PI603158,IV
PI603159,IV
PI603160,IV
PI603162,IV
PI603166,IV
PI603170,IV
PI603171,IV
PI603172,IV
PI603175,IV
PI603397,IV
PI603401,IV
PI603404,IV
PI603407,IV
PI603409,IV
PI603410,IV
PI603411,IV
PI603413,IV
PI603416,IV
PI603417,IV
PI603448,IV
PI603449,IV
PI603450,IV
PI603453,IV
PI603454,IV
PI603459,IV
PI603460,IV
PI603462,IV
PI603468,IV
PI603469,IV
PI603476,IV
PI603478,IV
PI603489,IV
PI603490,IV
PI603491,IV
PI603492,IV
PI603493,IV
PI603494,IV
PI603501,IV
PI603503,IV
PI603504,IV
PI603505,IV
PI603515,IV
PI603526,IV
PI603533,IV
PI603542,IV
PI603547,IV
PI603555,IV
PI603557,IV
PI603559,IV
PI603566,IV
PI603568,IV
PI603574,IV
PI603575,IV
PI603579,IV
PI603583,IV
PI603586,IV
PI603592,IV
PI603593,IV
PI603600,IV
PI603620,IV
PI603623,IV
PI603636,IV
PI603645,IV
PI603647,IV
PI603648,IV
PI603653,IV
PI603669,IV
PI603671,IV
PI603676,IV
PI603679,IV
PI603680,IV
PI603683,IV
PI603684,IV
PI603686,IV
PI603690,IV
PI603691,IV
PI603692,IV
PI603715,IV
PI603721,IV
PI603725,IV
PI603726,IV
PI603736,IV
PI603738,IV
PI603745,IV
PI603748,IV
PI603772,IV
PI603777,IV
PI603778,IV
PI603781,IV
PI603784,IV
PI603914,IV
PI603916,IV
PI603917,IV
PI604100,IV
PI605744,IV
PI605751,IV
PI605768,IV
PI605770,IV
PI605771,IV
PI605782,IV
PI605794,IV
PI605795,IV
PI605803,IV
PI605811,IV
PI605816,IV
PI605835,IV
PI605843,IV
PI605847,IV
PI605866,IV
PI605872,IV
PI605873,IV
PI605881,IV
PI605883,IV
PI605898,IV
PI606365,IV
PI606371,IV
PI606374,IV
PI606378,IV
PI606379,IV
PI606383,IV
PI606389,IV
PI606395,IV
PI606398,IV
PI606399,IV
PI606400,IV
PI606401,IV
PI606402,IV
PI606404,IV
PI606405,IV
PI606406,IV
PI606407,IV
PI606420,IV
PI606423,IV
PI606424,IV
PI606430,IV
PI606434,IV
PI606435,IV
PI606441,IV
PI606443,IV
PI587998H,IV
PI594233A,IV
PI594233B,IV
PI594268A,IV
PI594268B,IV
PI594280B,IV
PI594280C,IV
PI594280D,IV
PI594280E,IV
PI594398A,IV
PI594398B,IV
PI594399A,IV
PI594399C,IV
PI594401E,IV
PI594409A,IV
PI594415A,IV
PI594430A,IV
PI594430B,IV
PI594439A,IV
PI594439B,IV
PI594442A,IV
PI594442B,IV
PI594448A,IV
PI594448B,IV
PI594457B,IV
PI594461A,IV
PI594461B,IV
PI594463A,IV
PI594463B,IV
PI594471B,IV
PI594471C,IV
PI594486A,IV
PI594486B,IV
PI594501A,IV
PI594501B,IV
PI594586A,IV
PI594603A,IV
PI594603B,IV
PI594608A,IV
PI594608B,IV
PI594614A,IV
PI594618C,IV
PI594618D,IV
PI594635A,IV
PI594635B,IV
PI594638A,IV
PI594638B,IV
PI594644A,IV
PI594644B,IV
PI594648A,IV
PI594648B,IV
PI594650A,IV
PI594670A,IV
PI594670B,IV
PI594670C,IV
PI594670D,IV
PI594682A,IV
PI594682B,IV
PI594685B,IV
PI594690A,IV
PI594690B,IV
PI594693A,IV
PI594693B,IV
PI594696A,IV
PI594696B,IV
PI594708A,IV
PI594708B,IV
PI594790A,IV
PI594799A,IV
PI594801A,IV
PI594801B,IV
PI594802A,IV
PI594802B,IV
PI594807A,IV
PI594807B,IV
PI594821A,IV
PI594821B,IV
PI594882B,IV
PI594900B,IV
PI606748,IV
PI606749,IV
PI607380,IV
PI19986,IV
PI611112,IV
PI597475A,IV
PI597475B,IV
PI597480B,IV
PI597480A,IV
PI612614,IV
PI603598A,IV
PI603599A,IV
PI603599B,IV
PI603611A,IV
PI603637B,IV
PI603673C,IV
PI603673G,IV
PI603673B,IV
PI603678A,IV
PI603678B,IV
PI603687B,IV
PI603694B,IV
PI603706A,IV
PI603706B,IV
PI603711A,IV
PI603711B,IV
PI603718A,IV
PI603718B,IV
PI603724A,IV
PI603724B,IV
PI603724E,IV
PI603730A,IV
PI603730D,IV
PI603730C,IV
PI603735A,IV
PI603735B,IV
PI603742A,IV
PI603742D,IV
PI603742B,IV
PI603743A,IV
PI603743B,IV
PI603165A,IV
PI603165B,IV
PI603174A,IV
PI603174B,IV
PI603176A,IV
PI602500B,IV
PI602500A,IV
PI603405B,IV
PI603418D,IV
PI603419B,IV
PI603419C,IV
PI603444D,IV
PI603451B,IV
PI603457A,IV
PI603457B,IV
PI603457C,IV
PI603458B,IV
PI603458A,IV
PI603465D,IV
PI603466B,IV
PI603466A,IV
PI603472B,IV
PI603487A,IV
PI603487B,IV
PI603487C,IV
PI603496A,IV
PI603496B,IV
PI603498B,IV
PI603502B,IV
PI603502D,IV
PI603502C,IV
PI603511A,IV
PI603527A,IV
PI603531A,IV
PI603541A,IV
PI603541B,IV
PI603543A,IV
PI603543B,IV
PI603543C,IV
PI603545B,IV
PI603548B,IV
PI603548A,IV
PI603551B,IV
PI603551C,IV
PI603551A,IV
PI603554A,IV
PI603554B,IV
PI603563A,IV
PI603563B,IV
PI603564B,IV
PI603564C,IV
PI603567B,IV
PI603569A,IV
PI603569B,IV
PI603570A,IV
PI603570B,IV
PI603571B,IV
PI603571C,IV
PI603587C,IV
PI603705B,IV
PI603719B,IV
PI603755E,IV
PI603909A,IV
PI603909C,IV
PI603910A,IV
PI603910B,IV
PI603911C,IV
PI603913D,IV
PI603913B,IV
PI603915D,IV
PI603915E,IV
PI603673D,IV
PI603687A,IV
PI603724D,IV
PI603730B,IV
PI603445B,IV
PI603455B,IV
PI603465B,IV
PI603498A,IV
PI603531B,IV
PI603545A,IV
PI603564A,IV
PI603587B,IV
PI603724C,IV
PI603742C,IV
PI603465C,IV
PI603495A,IV
PI603511B,IV
PI603544A,IV
PI603570C,IV
PI603913C,IV
PI603909B,IV
PI613560,IV
PI614155,IV
PI602502B,IV
PI614806,IV
PI614808,IV
PI612612A,IV
PI612612B,IV
PI594647A,IV
PI594647B,IV
PI597452C,IV
PI615436,IV
PI615446,IV
PI615469,IV
PI615472,IV
PI615489,IV
PI615494,IV
PI605743B,IV
PI605745C,IV
PI605780A,IV
PI605780C,IV
PI605792A,IV
PI605792C,IV
PI605792B,IV
PI605792D,IV
PI605799A,IV
PI605800A,IV
PI605801B,IV
PI605804B,IV
PI605826A,IV
PI605826D,IV
PI605826C,IV
PI605827A,IV
PI605828B,IV
PI605830A,IV
PI605831C,IV
PI605834A,IV
PI605837A,IV
PI605837B,IV
PI605837C,IV
PI605839A,IV
PI605840B,IV
PI605840E,IV
PI605840D,IV
PI605840F,IV
PI605840G,IV
PI605841A,IV
PI605842B,IV
PI605842C,IV
PI605844A,IV
PI605844B,IV
PI605844D,IV
PI605844E,IV
PI605844F,IV
PI605845A,IV
PI605846D,IV
PI605846C,IV
PI605846B,IV
PI605846E,IV
PI605846F,IV
PI605871A,IV
PI605876D,IV
PI605876E,IV
PI605877D,IV
PI605882B,IV
PI605884D,IV
PI605884C,IV
PI605884B,IV
PI605886B,IV
PI605886C,IV
PI605890A,IV
PI605896B,IV
PI605897B,IV
PI606380B,IV
PI606382A,IV
PI606382B,IV
PI606390A,IV
PI605817B,IV
PI605818A,IV
PI605821B,IV
PI605824B,IV
PI605825A,IV
PI605825B,IV
PI605825C,IV
PI606438A,IV
PI605834C,IV
PI605840C,IV
PI606380A,IV
PI605821A,IV
PI605817A,IV
PI605832B,IV
PI605842A,IV
PI605845B,IV
PI605885C,IV
PI605826B,IV
PI620883,IV
PI605874A,IV
PI603614B,IV
PI613559B,IV
PI613559C,IV
PI613559D,IV
PI613559E,IV
PI615471A,IV
PI605804A,IV
PI632642,IV
PI632645,IV
PI632660,IV
PI606440A,IV
PI632939,IV
PI632941,IV
PI605845D,IV
PI613559F,IV
PI632942B,IV
PI633983,IV
PI603444E,IV
PI634335,IV
PI634760,IV
PI636000,IV
PI632661A,IV
PI632636A,IV
PI632639B,IV
PI632639C,IV
PI632640A,IV
PI632640B,IV
PI632641A,IV
PI639187,IV
PI639533,IV
PI639561,IV
PI639562,IV
PI639563,IV
PI639572,IV
PI639740,IV
FC33243-1,IV
FC33243-2,IV
PI643146,IV
PI653848,IV
PI653850,IV
PI653851,IV
PI653855,IV
PI653858,IV
PI653861,IV
PI653871,IV
PI653886,IV
PI653887,IV
PI653892,IV
PI653908,IV
PI653915,IV
PI653928,IV
PI653929,IV
PI653930,IV
PI653932,IV
PI653937,IV
PI653947,IV
PI653952,IV
PI653955,IV
PI653963,IV
PI653966,IV
PI653994,IV
PI654002,IV
PI654005,IV
PI654828,IV
PI654829,IV
PI639541A,IV
PI639541B,IV
PI639566C,IV
PI639566D,IV
PI639571B,IV
PI639579A,IV
PI653874A,IV
PI653877A,IV
PI653934A,IV
PI653934B,IV
PI653941A,IV
PI653960B,IV
PI653960A,IV
PI653890A,IV
PI653904B,IV
PI653916B,IV
PI654825B,IV
PI653964B,IV
PI653876A,IV
PI653972B,IV
PI653979A,IV
PI654007A,IV
PI654013A,IV
PI654015A,IV
PI654015B,IV
PI654026B,IV
PI654026A,IV
PI654035A,IV
PI672534,IV
PI200521,IX
PI285090,IX
PI341252,IX
PI416900,IX
PI417114,IX
PI417118,IX
PI417462,IX
PI481683,IX
PI548973,IX
PI556805,IX
PI587610,IX
PI416874A,IX
PI416926A,IX
PI416874B,IX
PI567043A,IX
PI594812,IX
PI587978B,IX
PI587978A,IX
PI594753C,IX
PI675652,IX
PI675654,IX
PI675655,IX
PI675657,IX
PI675659,IX
PI675660,IX
PI675661,IX
PI675664,IX
PI675668,IX
PI675669,IX
PI675670,IX
PI599508,V
PI633621,V
FC30265,V
FC31572,V
FC31683,V
FC31719,V
FC31731,V
FC31918,V
FC31934,V
FC31952,V
FC32176,V
PI55089,V
PI60269,V
PI60273,V
PI60296,V
PI62203,V
PI62204,V
PI65342,V
PI71465,V
PI79832,V
PI80466,V
PI80498,V
PI81042,V
PI81774,V
PI82286,V
PI82588,V
PI83836,V
PI83874,V
PI83942,V
PI84669,V
PI84874,V
PI84910,V
PI84949,V
PI85089,V
PI85252,V
PI85342,V
PI86078,V
PI86084,V
PI86465,V
PI86892,V
PI86982,V
PI87037,V
PI87076,V
PI87542,V
PI88490,V
PI88820,V
PI89061,V
PI90243,V
PI90251,V
PI90481,V
PI91100,V
PI91646,V
PI91725,V
PI92743,V
PI95780,V
PI95959,V
PI96169,V
PI96786,V
PI96983,V
PI97066,V
PI97081,V
PI103079,V
PI123587,V
PI123590,V
PI157394,V
PI157406,V
PI157413,V
PI157422,V
PI157430,V
PI157432,V
PI157440,V
PI157443,V
PI157444,V
PI157451,V
PI157470,V
PI157473,V
PI157478,V
PI157484,V
PI157493,V
PI158751,V
PI159319,V
PI170893,V
PI170895,V
PI170896,V
PI170899,V
PI171430,V
PI171442,V
PI172902,V
PI179823,V
PI179825,V
PI181543,V
PI181544,V
PI181545,V
PI181546,V
PI181547,V
PI181558,V
PI181562,V
PI187155,V
PI196166,V
PI196168,V
PI196175,V
PI196177,V
PI200447,V
PI200450,V
PI200468,V
PI200472,V
PI200503,V
PI200510,V
PI200534,V
PI200546,V
PI210179,V
PI219780,V
PI219785,V
PI219789,V
PI221973,V
PI227158,V
PI227159,V
PI227160,V
PI227555,V
PI227557,V
PI227567,V
PI228064,V
PI229315,V
PI229335,V
PI229339,V
PI229347,V
PI229350,V
PI238929,V
PI238932,V
PI253664,V
PI274422,V
PI274508,V
PI283327,V
PI303652,V
PI304217,V
PI319527,V
PI322693,V
PI324924,V
PI339866,V
PI339867,V
PI339869,V
PI339978,V
PI339979,V
PI339980,V
PI339982,V
PI339986,V
PI339988,V
PI339989,V
PI339992,V
PI339998,V
PI339999,V
PI340000,V
PI340001,V
PI340003,V
PI340004,V
PI340006,V
PI340008,V
PI340009,V
PI340013,V
PI340014,V
PI340016,V
PI340019,V
PI340022,V
PI340023,V
PI340024,V
PI340025,V
PI340026,V
PI340028,V
PI340029,V
PI340030,V
PI340032,V
PI340043,V
PI340044,V
PI340045,V
PI340051,V
PI342002,V
PI342003,V
PI342434,V
PI346306,V
PI346309,V
PI371610,V
PI371612,V
PI379618,V
PI381659,V
PI381664,V
PI381666,V
PI381667,V
PI381668,V
PI381669,V
PI381670,V
PI385943,V
PI391597,V
PI398183,V
PI398184,V
PI398186,V
PI398187,V
PI398189,V
PI398193,V
PI398196,V
PI398203,V
PI398207,V
PI398209,V
PI398210,V
PI398212,V
PI398213,V
PI398216,V
PI398217,V
PI398218,V
PI398219,V
PI398238,V
PI398239,V
PI398240,V
PI398241,V
PI398246,V
PI398253,V
PI398255,V
PI398259,V
PI398262,V
PI398263,V
PI398264,V
PI398266,V
PI398269,V
PI398277,V
PI398279,V
PI398280,V
PI398284,V
PI398285,V
PI398286,V
PI398287,V
PI398288,V
PI398301,V
PI398302,V
PI398304,V
PI398307,V
PI398308,V
PI398316,V
PI398323,V
PI398324,V
PI398328,V
PI398330,V
PI398331,V
PI398333,V
PI398335,V
PI398336,V
PI398337,V
PI398338,V
PI398339,V
PI398340,V
PI398341,V
PI398343,V
PI398344,V
PI398345,V
PI398346,V
PI398347,V
PI398348,V
PI398351,V
PI398352,V
PI398353,V
PI398354,V
PI398362,V
PI398363,V
PI398364,V
PI398365,V
PI398369,V
PI398370,V
PI398373,V
PI398376,V
PI398377,V
PI398378,V
PI398381,V
PI398387,V
PI398390,V
PI398393,V
PI398399,V
PI398400,V
PI398402,V
PI398403,V
PI398407,V
PI398409,V
PI398411,V
PI398413,V
PI398418,V
PI398422,V
PI398423,V
PI398424,V
PI398427,V
PI398428,V
PI398432,V
PI398433,V
PI398436,V
PI398437,V
PI398438,V
PI398445,V
PI398447,V
PI398448,V
PI398449,V
PI398452,V
PI398453,V
PI398454,V
PI398455,V
PI398456,V
PI398457,V
PI398458,V
PI398459,V
PI398461,V
PI398462,V
PI398465,V
PI398466,V
PI398467,V
PI398468,V
PI398471,V
PI398474,V
PI398476,V
PI398477,V
PI398478,V
PI398480,V
PI398481,V
PI398483,V
PI398485,V
PI398487,V
PI398488,V
PI398491,V
PI398496,V
PI398497,V
PI398498,V
PI398500,V
PI398502,V
PI398506,V
PI398507,V
PI398508,V
PI398509,V
PI398510,V
PI398511,V
PI398512,V
PI398513,V
PI398515,V
PI398517,V
PI398518,V
PI398520,V
PI398521,V
PI398524,V
PI398525,V
PI398526,V
PI398527,V
PI398528,V
PI398530,V
PI398533,V
PI398534,V
PI398535,V
PI398536,V
PI398538,V
PI398539,V
PI398541,V
PI398542,V
PI398543,V
PI398544,V
PI398545,V
PI398547,V
PI398548,V
PI398550,V
PI398552,V
PI398553,V
PI398554,V
PI398555,V
PI398560,V
PI398561,V
PI398562,V
PI398563,V
PI398564,V
PI398567,V
PI398568,V
PI398569,V
PI398571,V
PI398573,V
PI398574,V
PI398576,V
PI398577,V
PI398579,V
PI398581,V
PI398582,V
PI398583,V
PI398584,V
PI398585,V
PI398586,V
PI398587,V
PI398589,V
PI398590,V
PI398591,V
PI398593,V
PI398594,V
PI398595,V
PI398596,V
PI398597,V
PI398602,V
PI398603,V
PI398605,V
PI398607,V
PI398608,V
PI398610,V
PI398612,V
PI398613,V
PI398614,V
PI398616,V
PI398618,V
PI398622,V
PI398623,V
PI398627,V
PI398628,V
PI398629,V
PI398630,V
PI398632,V
PI398633,V
PI398647,V
PI398649,V
PI398650,V
PI398651,V
PI398653,V
PI398658,V
PI398659,V
PI398660,V
PI398661,V
PI398662,V
PI398663,V
PI398665,V
PI398668,V
PI398670,V
PI398671,V
PI398673,V
PI398675,V
PI398676,V
PI398677,V
PI398678,V
PI398679,V
PI398683,V
PI398688,V
PI398689,V
PI398690,V
PI398692,V
PI398699,V
PI398703,V
PI398711,V
PI398713,V
PI398714,V
PI398715,V
PI398722,V
PI398723,V
PI398725,V
PI398733,V
PI398740,V
PI398745,V
PI398756,V
PI398760,V
PI398770,V
PI398777,V
PI398778,V
PI398779,V
PI398780,V
PI398782,V
PI398783,V
PI398784,V
PI398785,V
PI398786,V
PI398787,V
PI398792,V
PI398793,V
PI398795,V
PI398796,V
PI398797,V
PI398798,V
PI398799,V
PI398800,V
PI398809,V
PI398810,V
PI398811,V
PI398812,V
PI398818,V
PI398819,V
PI398825,V
PI398828,V
PI398829,V
PI398833,V
PI398834,V
PI398835,V
PI398836,V
PI398837,V
PI398840,V
PI398844,V
PI398845,V
PI398846,V
PI398851,V
PI398852,V
PI398855,V
PI398860,V
PI398861,V
PI398862,V
PI398863,V
PI398865,V
PI398866,V
PI398869,V
PI398870,V
PI398874,V
PI398876,V
PI398882,V
PI398892,V
PI398893,V
PI398894,V
PI398895,V
PI398897,V
PI398900,V
PI398907,V
PI398911,V
PI398917,V
PI398918,V
PI398928,V
PI398932,V
PI398943,V
PI398947,V
PI398948,V
PI398949,V
PI398951,V
PI398958,V
PI398961,V
PI398962,V
PI398968,V
PI398969,V
PI398971,V
PI398972,V
PI398974,V
PI398976,V
PI398977,V
PI398979,V
PI398984,V
PI398986,V
PI398991,V
PI399000,V
PI399002,V
PI399003,V
PI399007,V
PI399009,V
PI399012,V
PI399013,V
PI399014,V
PI399021,V
PI399024,V
PI399025,V
PI399026,V
PI399029,V
PI399032,V
PI399033,V
PI399037,V
PI399038,V
PI399040,V
PI399042,V
PI399044,V
PI399045,V
PI399050,V
PI399052,V
PI399055,V
PI399056,V
PI399057,V
PI399058,V
PI399059,V
PI399060,V
PI399062,V
PI399064,V
PI399065,V
PI399067,V
PI399071,V
PI399075,V
PI399076,V
PI399078,V
PI399081,V
PI399082,V
PI399083,V
PI399084,V
PI399085,V
PI399086,V
PI399089,V
PI399095,V
PI399096,V
PI399097,V
PI399098,V
PI399099,V
PI399100,V
PI399101,V
PI399103,V
PI399105,V
PI399107,V
PI399108,V
PI399109,V
PI399110,V
PI399111,V
PI399113,V
PI399114,V
PI399115,V
PI399116,V
PI399117,V
PI399118,V
PI399120,V
PI399121,V
PI399122,V
PI399123,V
PI399124,V
PI399125,V
PI399126,V
PI407737,V
PI407739,V
PI407742,V
PI407747,V
PI407748,V
PI407749,V
PI407750,V
PI407751,V
PI407752,V
PI407753,V
PI407755,V
PI407756,V
PI407757,V
PI407758,V
PI407759,V
PI407761,V
PI407762,V
PI407763,V
PI407764,V
PI407765,V
PI407774,V
PI407775,V
PI407777,V
PI407779,V
PI407784,V
PI407785,V
PI407787,V
PI407789,V
PI407791,V
PI407792,V
PI407793,V
PI407794,V
PI407797,V
PI407798,V
PI407799,V
PI407800,V
PI407802,V
PI407803,V
PI407804,V
PI407807,V
PI407809,V
PI407811,V
PI407813,V
PI407815,V
PI407816,V
PI407819,V
PI407822,V
PI407824,V
PI407825,V
PI407826,V
PI407828,V
PI407829,V
PI407830,V
PI407831,V
PI407834,V
PI407835,V
PI407836,V
PI407837,V
PI407838,V
PI407840,V
PI407841,V
PI407842,V
PI407843,V
PI407844,V
PI407846,V
PI407852,V
PI407853,V
PI407854,V
PI407855,V
PI407856,V
PI407857,V
PI407864,V
PI407865,V
PI407866,V
PI407871,V
PI407876,V
PI407878,V
PI407879,V
PI407880,V
PI407881,V
PI407882,V
PI407884,V
PI407885,V
PI407887,V
PI407888,V
PI407889,V
PI407891,V
PI407893,V
PI407894,V
PI407896,V
PI407899,V
PI407901,V
PI407909,V
PI407910,V
PI407911,V
PI407912,V
PI407915,V
PI407916,V
PI407919,V
PI407920,V
PI407921,V
PI407923,V
PI407929,V
PI407930,V
PI407931,V
PI407936,V
PI407938,V
PI407940,V
PI407942,V
PI407943,V
PI407944,V
PI407948,V
PI407951,V
PI407953,V
PI407954,V
PI407955,V
PI407956,V
PI407957,V
PI407963,V
PI407965,V
PI407968,V
PI407970,V
PI407978,V
PI407980,V
PI407982,V
PI407983,V
PI407984,V
PI407987,V
PI407989,V
PI407990,V
PI407993,V
PI407994,V
PI407995,V
PI408000,V
PI408001,V
PI408002,V
PI408009,V
PI408011,V
PI408012,V
PI408022,V
PI408023,V
PI408024,V
PI408027,V
PI408031,V
PI408034,V
PI408035,V
PI408037,V
PI408038,V
PI408041,V
PI408042,V
PI408045,V
PI408046,V
PI408047,V
PI408049,V
PI408053,V
PI408054,V
PI408056,V
PI408059,V
PI408060,V
PI408063,V
PI408077,V
PI408078,V
PI408080,V
PI408081,V
PI408082,V
PI408086,V
PI408087,V
PI408088,V
PI408091,V
PI408093,V
PI408096,V
PI408098,V
PI408099,V
PI408102,V
PI408104,V
PI408106,V
PI408107,V
PI408112,V
PI408113,V
PI408115,V
PI408117,V
PI408118,V
PI408120,V
PI408121,V
PI408122,V
PI408123,V
PI408127,V
PI408129,V
PI408139,V
PI408141,V
PI408142,V
PI408143,V
PI408144,V
PI408145,V
PI408146,V
PI408147,V
PI408148,V
PI408149,V
PI408150,V
PI408151,V
PI408152,V
PI408153,V
PI408154,V
PI408155,V
PI408156,V
PI408157,V
PI408158,V
PI408159,V
PI408160,V
PI408161,V
PI408162,V
PI408163,V
PI408164,V
PI408165,V
PI408168,V
PI408176,V
PI408177,V
PI408182,V
PI408183,V
PI408185,V
PI408188,V
PI408190,V
PI408193,V
PI408195,V
PI408202,V
PI408204,V
PI408205,V
PI408208,V
PI408213,V
PI408218,V
PI408219,V
PI408223,V
PI408239,V
PI408242,V
PI408243,V
PI408244,V
PI408247,V
PI408250,V
PI408251,V
PI408252,V
PI408267,V
PI408268,V
PI408274,V
PI408278,V
PI408279,V
PI408282,V
PI408283,V
PI408286,V
PI408297,V
PI408303,V
PI408304,V
PI408305,V
PI408313,V
PI408317,V
PI408322,V
PI408323,V
PI408324,V
PI408325,V
PI408326,V
PI408328,V
PI408330,V
PI408331,V
PI408336,V
PI408337,V
PI408339,V
PI408343,V
PI408344,V
PI416758,V
PI416759,V
PI416761,V
PI416765,V
PI416768,V
PI416771,V
PI416785,V
PI416788,V
PI416792,V
PI416793,V
PI416795,V
PI416797,V
PI416799,V
PI416800,V
PI416803,V
PI416807,V
PI416808,V
PI416811,V
PI416814,V
PI416815,V
PI416820,V
PI416821,V
PI416827,V
PI416838,V
PI416843,V
PI416844,V
PI416847,V
PI416849,V
PI416850,V
PI416851,V
PI416860,V
PI416861,V
PI416871,V
PI416899,V
PI416901,V
PI416908,V
PI416909,V
PI416931,V
PI416938,V
PI416944,V
PI416957,V
PI416960,V
PI416970,V
PI416973,V
PI416975,V
PI416977,V
PI416979,V
PI416981,V
PI416982,V
PI416999,V
PI417000,V
PI417016,V
PI417026,V
PI417034,V
PI417036,V
PI417037,V
PI417039,V
PI417041,V
PI417048,V
PI417049,V
PI417052,V
PI417053,V
PI417055,V
PI417058,V
PI417068,V
PI417069,V
PI417073,V
PI417074,V
PI417081,V
PI417088,V
PI417090,V
PI417093,V
PI417098,V
PI417103,V
PI417104,V
PI417105,V
PI417106,V
PI417108,V
PI417141,V
PI417156,V
PI417157,V
PI417159,V
PI417165,V
PI417166,V
PI417169,V
PI417172,V
PI417193,V
PI417205,V
PI417209,V
PI417211,V
PI417235,V
PI417236,V
PI417237,V
PI417240,V
PI417247,V
PI417250,V
PI417251,V
PI417253,V
PI417259,V
PI417262,V
PI417263,V
PI417264,V
PI417265,V
PI417271,V
PI417272,V
PI417275,V
PI417280,V
PI417284,V
PI417288,V
PI417306,V
PI417307,V
PI417308,V
PI417322,V
PI417329,V
PI417331,V
